,matchId,Season_Year,team1,team2,City_Name,Toss_Winner,Toss_Name,feature121runs1,feature121runs2,match_winner
209,501238.0,2011.0,9.0,6.0,21.0,1.0,0.0,0.34907654626974927,0.4314024495513454,1.0
210,501239.0,2011.0,1.0,4.0,5.0,0.0,1.0,0.3274327377317489,0.41667758651464004,0.0
211,501240.0,2011.0,5.0,10.0,6.0,0.0,1.0,0.22775053229598682,0.27752908269332877,0.0
212,501241.0,2011.0,3.0,8.0,8.0,0.0,0.0,0.5102780846888016,0.3695643939396989,0.0
213,501242.0,2011.0,7.0,4.0,4.0,1.0,1.0,0.460745314956966,0.5226560508990317,0.0
214,501243.0,2011.0,6.0,9.0,3.0,1.0,1.0,0.4314024495513454,0.34907654626974927,1.0
215,501244.0,2011.0,8.0,1.0,7.0,0.0,1.0,0.38729060163390217,0.5135569467561868,1.0
216,501245.0,2011.0,3.0,5.0,8.0,1.0,0.0,0.2656898801993608,0.31484795022769474,0.0
217,501246.0,2011.0,10.0,7.0,4.0,0.0,1.0,0.4306885977547774,0.26987297427866996,1.0
218,501247.0,2011.0,9.0,1.0,21.0,1.0,1.0,0.3910661698550387,0.47449241744119963,0.0
219,501248.0,2011.0,8.0,6.0,7.0,1.0,1.0,0.36366807913085125,0.4948393786525148,1.0
220,501249.0,2011.0,2.0,4.0,1.0,1.0,1.0,0.4826591353750478,0.4134061082048865,0.0
221,501250.0,2011.0,1.0,3.0,5.0,1.0,0.0,0.4917521213010355,0.5042817222537737,0.0
222,501251.0,2011.0,7.0,6.0,4.0,1.0,1.0,0.5848184275059717,0.495897271733694,0.0
223,501252.0,2011.0,2.0,9.0,1.0,1.0,0.0,0.34615699055099775,0.42165441673243875,0.0
224,501253.0,2011.0,4.0,10.0,2.0,0.0,0.0,0.242450363539831,0.4118827109056237,1.0
225,501254.0,2011.0,5.0,3.0,6.0,0.0,1.0,0.31484795022769474,0.2656898801993608,1.0
226,501255.0,2011.0,8.0,10.0,7.0,0.0,0.0,0.2210816041590328,0.5205141133254761,1.0
227,501256.0,2011.0,4.0,7.0,2.0,1.0,1.0,0.5226560508990317,0.460745314956966,0.0
228,501257.0,2011.0,5.0,2.0,6.0,1.0,1.0,0.1732774464948211,0.2929440809236627,1.0
229,501258.0,2011.0,3.0,6.0,8.0,0.0,0.0,0.6993852219106302,0.4159571510173358,0.0
230,501259.0,2011.0,9.0,4.0,22.0,1.0,1.0,0.3597603064289827,0.40574829740643165,1.0
231,501260.0,2011.0,2.0,1.0,1.0,0.0,1.0,0.3927734316275436,0.44324802002668845,0.0
232,501261.0,2011.0,7.0,8.0,4.0,1.0,0.0,0.4312347737435059,0.3655336709331285,1.0
233,501262.0,2011.0,4.0,6.0,20.0,1.0,1.0,0.46742704496924004,0.4380232765331413,0.0
234,501263.0,2011.0,9.0,5.0,22.0,0.0,1.0,0.3371585463676696,0.29944126004156835,0.0
235,501264.0,2011.0,10.0,8.0,4.0,1.0,1.0,0.5205141133254761,0.2210816041590328,1.0
236,501265.0,2011.0,4.0,2.0,20.0,0.0,0.0,0.4134061082048865,0.4826591353750478,0.0
237,501266.0,2011.0,3.0,9.0,8.0,0.0,0.0,0.38327326016273955,0.43220590157841804,0.0
238,501267.0,2011.0,10.0,1.0,4.0,1.0,1.0,0.33342925421469577,0.24738914859189612,1.0
239,501268.0,2011.0,7.0,5.0,4.0,0.0,0.0,0.39196583685526865,0.40380725201449363,1.0
240,501269.0,2011.0,4.0,8.0,20.0,0.0,1.0,0.44951472988729124,0.36321827042643245,1.0
241,501270.0,2011.0,6.0,10.0,3.0,0.0,0.0,0.3153583206315791,0.4446624739454496,1.0
242,501271.0,2011.0,2.0,3.0,1.0,0.0,1.0,0.3574196472415037,0.47442132902155965,0.0
243,501272.0,2011.0,1.0,7.0,5.0,1.0,1.0,0.44783789020149894,0.4216716299973087,1.0
244,501273.0,2011.0,2.0,3.0,4.0,1.0,1.0,0.3574196472415037,0.47442132902155965,1.0
245,501274.0,2011.0,7.0,1.0,4.0,0.0,1.0,0.4216716299973087,0.44783789020149894,0.0
246,501275.0,2011.0,2.0,7.0,8.0,1.0,1.0,0.42053769753757225,0.48081060288110034,0.0
247,501276.0,2011.0,3.0,2.0,8.0,0.0,0.0,0.47442132902155965,0.3574196472415037,0.0
248,548311.0,2012.0,3.0,7.0,8.0,1.0,1.0,0.666607933897074,0.5671250756557318,1.0
249,548312.0,2012.0,1.0,6.0,5.0,1.0,1.0,0.4377672877311196,0.5774963282474365,1.0
250,548313.0,2012.0,7.0,10.0,4.0,0.0,1.0,0.43117103781566934,0.4577076594420014,1.0
251,548314.0,2012.0,5.0,4.0,6.0,1.0,1.0,0.32400451139287345,0.3829515617712078,0.0
252,548315.0,2012.0,2.0,6.0,1.0,1.0,1.0,0.3853897544722379,0.548645194642655,0.0
